ID	chromosome_name	start_position	end_position	S6_GR-10824	S8_GR-1615	S8_GR-7341 D	S6_GR-3810	S6_GR-6296 D	S6_GR-9320	S8_GR-2980 D	S8_GR-1114	S6_GR-7150
cg03034634	8	11141679	11141680	0.0649675954566053	0.0448729681068155	0.0366770582679698	0.0449448080611675	0.589028516709805	0.144440626066644	0.0594524519714851	0.0310770842335652	0.0519578539996132
cg01730944	11	2907056	2907057	0.0340428180063938	0.0142349073207125	0.0224324114332427	0.0173762894929862	0.0379844973483404	0.0718938284698959	0.0171126975388083	0.0121956295687945	0.0319322833667902
cg23613051	4	2820427	2820428	0.0149823916548011	0.069132787405255	0.0774600367831223	0.0208187163504456	0.725279182558241	0	0.081583926090737	0	0
cg20338410	2	217399274	217399275	0.0381077719368095	0.153948002774633	0.846615040233412	0.662415316061192	0.536953555144227	0.805048187468342	0.5410071903977	0.916412104112199	0.505177596070202
cg26747948	10	118390496	118390497	0.846666676860229	0.57026168823922	0.849029956877885	0.837165346787204	0.801985747098793	0.605006865267269	0.804711232215395	0.927219727326351	0.4533190486103
cg06638980	22	22471929	22471930	0.662500774850343	0.662897718745056	0.538462779561336	0.551832828183878	0.773583529341006	0.57651924269203	0.884217597091633	0.631387739917149	0.656950399132455
cg10475341	20	2644957	2644958	0.0816072018350925	0.0841593246985586	0.0838201348005638	0.0782970379502696	0.105698550363344	0.0650384271661907	0.0693273744471505	0.0384485200734637	0.0518335320362909
cg08722695	2	74378749	74378750	0.931863572462243	0.945160424539777	0.918133820408379	0.925289664511878	0.918102558604028	0.747231271452465	0.938822531856454	0.956507716651071	0.919830142929936
cg22449901	1	160255757	160255758	0.927882501862235	0.920950865206585	0.938174146004783	0.937589855308492	0.925671773491458	0.943060135382807	0.922699296049298	0.937723145026447	0.930411560192656
cg05436231	1	27709788	27709789	0.0995042164271666	0.283533538010563	0.0582255189841757	0.513644064223887	0.603510108364933	0.829686644661836	0.247255527882574	0.541910888399021	0.619980450975493
cg01033299	12	53601014	53601015	0.0764269816984977	0.0597322552524266	0.0633659358541215	0.0566505001980433	0.0781242059753421	0.0462892485397171	0.0650232262073319	0.0704992487604189	0.0510693379610852
cg20535715	11	34127019	34127020	0.0550897587833132	0.0437769461585412	0.0490532124004912	0.0443117800596583	0.0604241991893266	0.0521555914343404	0.0504106300262903	0.0371403080964115	0.0386382765059372
cg26022242	1	161576955	161576956	0.427383129821008	0.531321937588213	0.68035794769313	0.487908069994553	0.508480482614129	0.53336894449661	0.635637903711168	0.594097476820041	0.705674135666896
cg16735938	6	32073323	32073324	0.966047911728174	0.958011263503794	0.63545405875357	0.956988298499724	0.93966449828612	0.964333938055648	0.958915620531302	0.950481942514639	0.988684347488966
cg09862509	1	181069575	181069576	0.336285714334434	0.245702701209767	0.556420316778473	0.290824235903541	0.2748426934716	0.493523437602353	0.791415029685556	0.513459306542606	0.147327005266746
cg21012296	20	21502727	21502728	0.625378400319443	0.615280714949454	0.184816302384767	1	0.303526045072036	0.420410302342665	0.29063979513606	0.310012838721932	0.373782590085207
cg14153650	1	36687691	36687692	0.529888619820216	0.487634241058591	0.545540650142568	0.421658613436775	0.497807813749747	0.589939312563827	0.409045991412946	0.659506226441972	0.49001361042249
cg24474319	1	156671385	156671386	0.353142612894589	0.281588038459754	0.103928445503179	0.0392423837159341	0.46887949004214	0.0809535928880563	0.274338407974836	0.450031893803177	0
cg06163593	10	120718789	120718790	0.0487131466115624	0.0518784544959319	0.0510607718392115	0.0280351199589174	0.0325652044593302	0.0455289312176872	0.0587133728442632	0.0249248880299832	0.0426822387868715
cg02461114	20	61560372	61560373	0.0392266875737477	0.0356276864707945	0.0428130440563992	0.0202469202905165	0.0413617739657733	0.0843309568043911	0.0331807836739619	0.0178360293156496	0.0282824069639001
cg04270401	10	102806870	102806871	1	0.920162386456897	0.520479028899182	0.180392093684567	0.970058198955802	0.991575192650379	0.983276962761853	0.638312580067304	0.759569748542619
cg14699542	8	94712630	94712631	0.0534391800025424	0.0438746741781851	0.0574448799754445	0.0508883341412161	0.0611887699438302	0.268879859476251	0.0736615264162847	0.0433932674880143	0.0537296278508661
cg23972869	19	49123741	49123742	0.931823446140232	0.915104802293953	0.603070699766874	0.898278781103861	0.595448208946096	0.873527671736617	0.941716236526981	0.650299254251139	0.497848077347322
cg17851046	12	106979077	106979078	0.0770542766422129	0.221604728485001	0.109803636049703	0.118283579917214	0.171940930656871	0.121439941761982	0.493325816730576	0.06636117637057	0.11397249163561
cg11785625	8	67521143	67521144	0.497650798141347	0.414947073227542	0.838137550702402	0	0.507464572117973	0.581444591538067	0.164766846860952	0.583089213447232	0.00304575219957861
cg07972015	2	21997566	21997567	0.925100676413423	0.968828891349583	0.919039781951929	0.603709205795914	0.956749534485571	0.956890517446536	0.955219053038271	0.747858385347647	0.946701170606948
cg05205932	4	82086281	82086282	0	0	0.330833405669233	0	0	0	0.185440834899119	0.702552455331073	0
cg14572467	11	117800254	117800255	0.924321914613462	0.951168916776346	0.942327676684722	0.944004788643767	0.906032047787088	0.946433810611798	0.936460783077921	0.988021897687152	0.920319317279097
cg10708898	1	35309302	35309303	0.920913472518884	0.866130609505265	0.568642284731484	0.943415337758507	0.60557455441236	0.615243650770133	0.89981078082404	0.935697223424167	0.956499006378963
cg04867257	16	1158496	1158497	0.0503017725314219	0.176456204213813	0.172064981909495	0.0417031116600117	0.112629751736646	0.133371442187854	0.0531094558131919	0.0346464281306559	0.0306499285983249
cg22504528	22	26951368	26951369	0.9210044012975	0.910079232753847	0.914425972391915	0.920690100980576	0.90214676865615	0.931198865147917	0.910256299660914	0.956798828742577	0.922044950061249
cg27262122	12	124196670	124196671	0.0449030883871107	0.0280253880342444	0.0580230655213364	0.0329508308991515	0.0609248158342006	0.0423630165590357	0.0422850590561281	0.034260518041337	0.0210732190069371
cg04619603	7	27224091	27224092	0.195647607198401	0.0234951429334395	0.101325034782993	0.579087429293034	0.0671612876278773	0.204372908023769	0.0257496210276983	0.0354329133385912	0.389685354538265
cg05087948	11	66336196	66336197	0.149910382870868	0.0638790427922775	0.051364313463974	0.0588262924277459	0.103639634598889	0.071724339923352	0.0578821594599061	0.0600230280215564	0.0407594056860617
cg08296191	22	51159554	51159555	0.941947611318156	0.934925016085447	0.912275060118539	0.937723188401326	0.918139453019569	0.928248129273533	0.875790424216687	0.96361421553716	0.930560502398336
cg26437697	14	55143754	55143755	0.945266008592592	0.69741745575213	0.98102872623475	0.945964906399236	0.912848238059517	0.976335989702924	0.860053964520262	1	0.977390734953167
cg04665351	12	2999999	3e+06	0.0381002034789112	0.0435035179756805	0.0429059333662941	0.0512525072368794	0.061202401447248	0.0403311729438483	0.0442542042099088	0.0157780042789969	0.0666789594694266
cg07667522	11	71935685	71935686	0.0541783044645776	0.0441572625256462	0.0606661612515655	0.0168956738891476	0.0508171817087504	0.0237903043721632	0.0742733701631976	0.0364933277181184	0.0321479984237783
cg00070814	10	70715957	70715958	0.0255104154231829	0.0255579499568892	0.0387377282781929	0.0256093386992837	0.0316460299538247	0.0331545577774077	0.0308605501265396	0.0107761110345176	0.0129033772618375
cg07908160	17	56296981	56296982	0.0136519499656774	0	0.100996579625642	0	0.0704154556227928	0.0390308557205219	0.0382243388530988	0.0346624116192114	0.0447193549731246
cg19678538	5	140605041	140605042	0.764187708919714	0.637801462892913	0.611226252933378	0.703414885620882	0.615175865134572	0.680613633215937	0.567809046283996	0.670800223652754	0.76704066637047
cg17470397	3	193308168	193308169	0.955726874611076	0.974816615067745	0.932907056928778	0.967813850850674	0.94362379860795	1	0.974561549600129	0.980553073443039	0.97674053336619
cg18973238	1	64169292	64169293	0	0.00919913158750829	0	0	0	0	0.00877351185594902	0	0
cg04539155	12	122218946	122218947	0.885389043534152	0.725038364830237	0.857698172692782	0.868773369480746	0.554797161268195	0.841215401314846	0.539558139485966	0.867823873269767	0.918126104779788
cg09684187	16	88923886	88923887	0.0444607361060088	0.012473244188698	0.00581004830674832	0.02211359986275	0.0158998803830362	0.0167028612500038	0.0151708550841394	0.0126871124963452	0.0245028871284217
cg15645203	10	131631712	131631713	0.967972775542498	0.931210198516008	0.933827409030697	0.945050393740666	0.736070779955811	0.969490321528063	0.897117691562216	0.946739441006392	0.960555707675196
cg18642835	7	127990883	127990884	0.860891438408888	0.868487953201539	0.827334408196649	0.78933329830516	0.875030435146454	0.888568751834022	0.852521568409189	0.845723201313742	0.86069328997129
cg25789511	20	60757918	60757919	0.090994308112857	0.100108784883707	0.118411145359271	0.106540408339021	0.107988422582216	0.10173185182056	0.094280028460804	0.0645459018719215	0.0909337005666254
cg27311414	1	161147231	161147232	0.0376094360062522	0.0136342147717596	0.0258878292710195	0.0192297662540246	0.0235961161101343	0.0201539738291006	0.0201341727135048	0.0153873226410185	0.00561993154563756
cg10111450	7	94537827	94537828	0.116275569619785	0.0822986666998247	0.0859006006254679	0.0477336325257205	0.0807974462108702	0.0826676425368589	0.0773468091316902	0.0981095090251428	0.103084687696204
cg02997163	1	3551813	3551814	0.940341939586959	0.864131428694385	0.965205929450453	0.920079666256505	0.912270264739731	0.950169229989835	0.943675685425043	0.970325414596733	0.943896471684735
cg08842232	2	226265446	226265447	0.922323815728803	0.828653332711679	0.892092450444145	0.963919471755183	0.888970749112111	0.927253516710691	0.848630744139026	0.495011917792385	0.989466207145034
cg11613559	10	121577970	121577971	0.933454232144103	0.808172170838696	0.622349342027751	0.951111399387426	0.454615425086573	0.978466692562814	0.955324865236346	0.958791505310571	0.936868323254674
cg16972240	19	4544573	4544574	0.901704682959324	0.88552883029431	0.90648057406166	0.902682148781436	0.88619586496345	0.92637902669907	0.926727002463065	0.392177997765008	0.627914648813142
cg19137098	12	133464073	133464074	0.0353954191535344	0.0241178521115041	0.0362583276016882	0.0368312794287646	0.0444711544032418	0.0397099818074608	0.0388986459368082	0.0286212293082485	0.0407730295449237
cg18315060	6	41374531	41374532	0.878509285959479	0.91010048043371	0.922834862669919	0.898004228868734	0.865456667565161	0.973389588286835	0.923020241439004	0.864151422041418	0.907347551684636
cg15320277	14	79316417	79316418	0.612619767802485	0.17530870695321	0.297641291700326	0.0263971154507263	0.129641916951414	0.975889449931088	0.676901534485682	0.232515122258122	0.0591513841412179
cg02587606	10	77352230	77352231	0.961347163239858	0.905617663407518	0.484195538241994	0.944486889034953	0.414334778141686	0.918606962994075	0.555118750000834	1	0.913324641632871
cg11776930	10	88427399	88427400	0.814032965781723	0.354579551368524	0.737718648931095	0.803450806579982	0.81449321187269	0.805941073231521	0.757327175072951	0.864462126367428	0.879410612728262
cg20296532	2	120282271	120282272	0.862865604170237	0.729581621601391	0.66029618563479	0.846428050075676	0.64098924936007	0.882359174011295	0.722055138362808	0.92844275672398	0.835648356728015
cg27384918	16	87590623	87590624	0.486181964257368	0.321369860299731	0.300171580308301	0.366409692896538	0.112221997872714	0.457912816799557	0.407287530307448	0.370452488883936	0.323367328612637
cg21805940	13	101174419	101174420	0.550157823213669	0.969073708722264	0.060413600016454	0.641670674956545	0.594486055800089	0.496583231402207	0.607307023353894	1	0.586494568466529
cg26094983	17	65242095	65242096	0.0246631420334516	0.0122717476101461	0.0318580152828176	0.0181065228351758	0.0368497223761754	0.0343655733283048	0.0158720388411827	0.0123106727444334	0.0188810500723018
cg21877245	4	107237939	107237940	0.0332083419228682	0.0253142834098558	0.0454377615262089	0.0204333113941127	0.0274274200145318	0.0161490540448232	0.0334081138285795	0.0267802932373079	0.027209698801024
cg05501742	16	126891	126892	0.0297350581190862	0.0287270812949471	0.043390875706165	0.035781003108513	0.0528052643296147	0.0574126656893394	0.0558929923992294	0.0346695906052813	0.0271884756057929
cg05129523	7	42951621	42951622	0.0347296642792628	0.00940703390552924	0.0350334736002585	0.0270502780287124	0.0338514758555213	0.0179794579958465	0.0271238958173392	0.0105566096425937	0.0298626080998874
cg11341711	19	47290531	47290532	0.0309691998023697	0.0249889469540379	0.0149832334938014	0.00541905386766643	0.0313185523430543	0.0210903921244038	0.0277890164928711	0.00624684332421444	0.0093363200926456
cg27529004	2	237490807	237490808	0.96213068982517	0.94586297081118	0.952530349792679	0.937249260470942	0.698914188918383	0.985988771470295	0.934534126182638	1	0.529634712439841
cg12379383	15	96896939	96896940	0.90666647809573	0.412260387655397	0.222289345827498	0.520715368854754	0.368397137057928	0.217358467926305	0.112742035082148	0.158718955243008	0.951614949996277
cg15577924	4	515662	515663	0.706392251392303	0.923575452998835	0.969598292995455	0.955341409981024	0.939136813198584	0.976681922278859	0.932642462655206	0.901686431337598	0.957138764523462
cg14689355	2	148602398	148602399	0.0795019857546257	0.0897810810067397	0.0958383034734078	0.0615230115195291	0.115403757814308	0.109049043853132	0.114862799690978	0.0496410442460819	0.0665816116035853
cg23136275	5	88188703	88188704	0.928969444246829	0.937527521559082	0.922868718437426	0.896976082305323	0.536204430522441	0.801481537908053	0.808290124925732	0.908579725090179	0.75960627376259
cg11205610	8	144584287	144584288	0.0339227072299262	0.429227776517615	0.455318911837761	0.423274702102017	0.194626052184267	0.692864353116368	0.767726740802627	0.380843227413146	0.396039788312551
cg17630294	4	7985237	7985238	0.948806471242279	0.96346993526537	0.896891142892909	0.932615056726861	0.917111560333875	0.923850178330645	0.937519224773925	0.956364907459333	0.945308910179322
cg08239899	2	3691234	3691235	0.882764114724115	0.587769766053147	0.851194076057542	0.809903618544469	0.872893526818266	0.864077867048677	0.852188888551243	0.929821723348765	0.859979022251668
cg06282462	4	128886420	128886421	0.0394502280045372	0.0363407749936365	0.0609278809886843	0.0437617141935872	0.0566777461422554	0.0269673489078137	0.0482659672774583	0.0305865951982314	0.0442818925224071
cg26130396	3	44380137	44380138	0.086151437533305	0.0874739010576067	0.0952111791549781	0.0622835619353725	0.0781771599520424	0.0825802172123266	0.0732294326932446	0.0491864247294853	0.070508579069187
cg13813770	9	139001803	139001804	0.0479257123804921	0.0538482885872674	0.0487200347211499	0.0207381444242939	0.0691832626757651	0.0560676983448172	0.0539376792023422	0.0483356154039228	0.0863484061855445
cg19297427	11	2181594	2181595	0.393403744724322	0.331504847079185	0.47839574938065	0.220082755251061	0.42087201176131	0.306852552317205	0.261739033328505	0.527672720996544	0.380493585510293
cg17997463	11	71752996	71752997	0.0672221261969641	0.0496005590797372	0.0374636016478503	0.0667865948550172	0.0629852458575422	0.189281813634706	0.0566864771441691	0.0258523813068247	0.0834738592234835
cg11070590	14	36278618	36278619	0.04537713379923	0.0363517614382862	0.0176795193290952	0.0121666414393558	0.0387639748108843	0.0189790826538809	0.0380530205934637	0.0107773236917085	0.0280210937608486
cg18371750	5	175112798	175112799	0.463502144482096	0.877209542012858	0.892066793022409	0.839555409415266	0.870941623730384	0.926332862625061	0.50435269439359	0.483533372182132	0.880203906223478
cg07357373	15	48473478	48473479	0.962383171335299	0.928183955447238	0.942109028079727	0.777253446596826	0.73860914612301	0.955040048944499	0.696055628717445	0.962735116439197	0.942082912935571
cg20930815	11	9099392	9099393	0.945750077061775	0.952892934135715	0.938750553488665	0.933318216328404	0.93413461451717	0.945054412284051	0.975841241822524	0.98142819608422	0.947890157560269
cg03916673	6	126307477	126307478	0.0326965024609757	0.0387868435606394	0.0366153044171991	0.0314787029987652	0.0364722747117412	0.0415979461788781	0.0531918495047112	0.0245934485565476	0.0224798664653991
cg00237876	17	41924042	41924043	0	0.491439746391927	0.478044672354421	0.514130101415885	0.467256554800105	0.94150459018273	0.595679459924993	0.0166623846584191	0.632935867306018
cg26427070	11	36531295	36531296	0.0181036767403606	0.122432210338202	0.0680439760320342	0.0163800436778197	0.0240422651704998	0.0120773213614	0.0429355187777512	0.0591125109738378	0
cg05452084	16	88555714	88555715	0.486134290647194	0.689731444645545	0.771595611514702	0.756846261318959	0.748088586856143	0.674151493815762	0.584402359664963	0.823115102809086	0.718932885960673
cg20591408	2	241516332	241516333	0.866227199744429	0.81332193545644	0.883377237427745	0.881666135711717	0.874868456730408	0.890949685661265	0.837711003578702	0.924537076697502	0.88973000140315
cg08163855	8	96443152	96443153	0.886929163824822	0.910592340029419	0.861548535241277	0.592041284003097	0.60271066597557	0.894392577069145	0.840496730988654	0.901782099456501	0.410579569345012
cg20379593	11	65198022	65198023	0.00812617762682295	0	0	0	0.03214309064586	0.0929391671620668	0.063601115591533	0	0
cg16175258	1	204380134	204380135	0.0347330458123717	0.0417913426483632	0.0310957563246693	0.0233052360316501	0.0530646632400278	0.025053586153791	0.0381812910605315	0.0255991818599272	0.0427222482290876
cg21366535	6	159421280	159421281	0.0756551853140766	0.0671361919040291	0.0642747636763834	0.0551264440336053	0.0550435506342738	0.0572647228756311	0.0747189612596185	0.0470367143431106	0.0692118544697552
cg15112369	11	34195913	34195914	0.0398314858565128	0.032240781555626	0.0697308461201672	0.0274192133386229	0.0379332078935615	0.151017754733906	0.0493158188148746	0.0269934445407514	0.0621490323925735
cg02291619	5	142203735	142203736	0.806534812311735	0.863628984172257	0.894707919696453	0.881420627271605	0.86569856259144	0.824585481256343	0.860621704467948	0.929096093235551	0.842212482355355
cg07446572	12	6959517	6959518	0.856161749665024	0.89905024303762	0.894949158069043	0.876847815054171	0.879883774413317	0.892427779587443	0.87806251877075	0.906345486508851	0.881174466365875
cg18108049	1	16058488	16058489	0.903082932840529	0.925555303886313	0.883454259607759	0.903573280082981	0.897833813537114	0.916538222746638	0.899412155661689	0.946996330074966	0.903728133879814
cg07023527	16	72699105	72699106	0.059808717959151	0.0299935978041882	0.0531250306143991	0.0252921814758445	0.0542041131213798	0.029784614469522	0.0393217635188785	0.0286384237558395	0.0435723769027725
cg16465643	6	159552439	159552440	0.0619199285813345	0.472185966334008	0.763743662429796	0.0247529214946494	0.432526374740792	0.716701548828817	0.157250276333397	0.108462749511507	0.744254890375608
cg16223546	5	158768975	158768976	0.525973493724732	0.691566753543829	0.0850208304277949	0.0316780385585442	0.553527329767171	0.606924129189276	0.607498906564366	0	0.768448132337198
cg22000472	13	54708343	54708344	0.945577768402019	0.699467864315176	0.969861889569012	0.945452391396572	0.964764440240932	0.916006806583358	0.894166165738213	0.924028138675494	0.887477085643602
cg16632924	5	178577541	178577542	0.955194421471617	0.952160475547293	0.943265728509247	0.893570841918049	0.920643584672561	0.964092607823927	0.926744772950764	0.936509759541226	0.924068941669102
cg08424876	3	196669194	196669195	0.0509684442435943	0.0493703821043379	0.0461466332389776	0.0359608053192797	0.0789849124982171	0.0594736685345555	0.0545349939979894	0.0310157185587333	0.0303142412283339
cg19577779	13	88326634	88326635	0.110473314096218	0.120300485374909	0.122319886595459	0.119695527903751	0.106734684987118	0.335646736756551	0.0940786815797818	0.122503731517604	0.154662519008446
cg05158854	14	96729655	96729656	0.839052961802448	0.8068287105029	0.901559405432041	0.385269992428631	0.854886901435472	0.397216176170177	0.112484351098571	0.867491916017125	0
cg12762683	17	17943351	17943352	0.0259027626111731	0.0220317600447998	0.0472731854859693	0.0179137832781994	0.0516732704178955	0.0336654403280162	0.0249410314866387	0.0309420314797461	0.0198857022973167
cg16643542	19	827842	827843	0.567366153545344	0.490294113517915	0.762563644703729	0.706407837833962	0.365590066737614	0.776429270612363	0.507506180594205	0.594813324181676	0.837779504303452
cg23609528	2	113191193	113191194	0.140012257394494	0.126459210610846	0.126330386255935	0.141882293220415	0.129317825518506	0.131195217783961	0.132133554627169	0.0955999571399393	0.130585748042744
cg20959523	2	164592476	164592477	0.125338963094213	0.108959075227475	0.0777313850799788	0.10870228249333	0.0976348521570485	0.262203555964983	0.102276887768786	0.0855837345862517	0.2371498903059
cg06830555	3	18486240	18486241	0.0325347786396179	0.0297289449488709	0.0645992172634339	0.0368938709398418	0.0844129310986159	0.0547202188915024	0.0449307262078118	0.0383202243071494	0.0505758671519058
cg18673377	19	58446897	58446898	0.621822476327051	0.462248322438709	0.211000753664954	0.102860539553475	0.238149124880167	0.644311687567104	0.173914198818263	0.231258073003117	0.292123445808254
cg09164920	16	4526353	4526354	0.0359868253829117	0.0207080923731007	0.0440967998785605	0.024606856312917	0.0355292763289528	0.0288557265774992	0.0380688867667631	0.0216411444451595	0.0415387152697387
cg03454663	3	156848264	156848265	1	0.554221137049038	0.294015155266502	0.430754936581352	0.573928545349577	0.960810293872154	0.946431681490747	1	1
cg03626024	12	108524344	108524345	0.901704651327915	0.321334958510217	0.889565527628802	0.484744954464792	0.365545667718451	0.890774224193044	0.584393109034784	0.184088341311021	0.455877308791571
cg27217555	4	2943900	2943901	0.866018783441184	0.822005642812653	0.87888589199791	0.881335513103326	0.860916823724585	0.853566204393776	0.470277010305267	0.86057512635431	0.875367471034966
cg04363282	2	233877968	233877969	0.0122291125261705	0.853052456045906	0.876777683773689	0.54941417537514	0.437060410585318	0.798028298938671	0.503398318517199	0.869558610971113	0
cg10530135	1	21022983	21022984	0.0294204382423113	0.0319566104820033	0.0363846558444252	0.0263855347832777	0.0517977811015794	0.0324543314539867	0.0369241169952764	0.0195629172950053	0.0258706172826572
cg19404813	2	208988931	208988932	0.668199588139411	0.638463052894088	0.68555626085501	0.505917783011053	0.56817696008912	0.694055078584371	0.540489208223104	0.593007657574625	0.649183258990824
cg22888958	7	28369854	28369855	0.122054410999452	0.0522369646687223	0.176287312972992	0.113871071251813	0.123510952565264	0.0703033152748751	0.279733459304492	0.190997096323973	0.0695896382140423
cg24197330	19	47551641	47551642	0.0151130265591847	0.00542883443257295	0.00016846250232374	0.0217076505411323	0.0279106703714428	0.017009772802256	0.0189940490399702	0.0082563474895125	0.015017653724525
cg22140363	12	6561546	6561547	0.0348215659626123	0.029413948573442	0.0336539355415895	0.0255586649038114	0.0292080520414353	0.0225300022654966	0.0268001899752126	0.0168070963286708	0.0525122680485177
cg06868958	1	233154425	233154426	0.908009193320284	0.572474755413466	0.94978620753712	0.943416450812672	0.925394732746311	0.947138976955435	0.940958220251591	0.977297020873041	0.946086609422438
cg24377826	10	126376112	126376113	0.915799200585131	0.905367219606964	0.908213059332467	0.906979546910357	0.871956013465274	0.920198148267323	0.951371161889051	0.915963472843905	0.746049889012286
cg03928875	2	105479484	105479485	0.743975143904124	0.141346902611125	0.0832949272766506	0.750651038145515	0.0830044036435919	0.844204434859435	0.110926522045658	0.210295220594262	0.0647165981797006
cg24408316	6	170482221	170482222	0.88602265770499	0.83626716625369	0.852555691565603	0.877052326578499	0.875504659295763	0.888789117808545	0.870553606343	0.922210134631241	0.901653170197286
cg04405266	1	27998987	27998988	0.0285412941459984	0.0115360202807627	0.054870868226381	0.0213648359892437	0.0310443907693149	0.0318848420616944	0.0383003510246418	0.0158889031174156	0.026587402343382
cg02422603	13	114890565	114890566	0	0.0858692581335165	0.113869440775765	0.0245001354170339	0.0928924244052364	0.199891251884998	0.413877263814267	0.0845978804228075	0
cg20180148	12	32832335	32832336	0.0243413638484353	0.0441928164326388	0.0352078995159558	0.0193213563597332	0.0365162419255195	0.0229000498100712	0.0309919324356663	0.0178327308171554	0.0195774797701941
cg03057951	20	60553529	60553530	0.718061472536439	0.591717908130896	0.632644291157423	0.678950250889371	0.675482696814825	0.710368771397443	0.568102949700585	0.642255989095405	0.754580636660516
cg21388745	6	39193351	39193352	0.620927028527162	0.891634420593577	0.60850645521023	0.607110362883888	0.495583403096441	0.951307918811051	0.229642042158798	0.275240644390231	0.650876194185855
cg08366845	17	6796744	6796745	0.0581045081669141	0.0533956920360602	0.753995499210077	0.00865575429495213	0	0	0.522084699395131	0	0
cg07563723	6	131949336	131949337	0.0619677290813701	0.0416653112122121	0.0808822786445448	0.0613971804018955	0.0815186024633085	0.0612243199759113	0.0454155514525204	0.0364185568772448	0.0518617661372242
cg04858536	1	181558480	181558481	0.909833086450311	0.94474712440281	0.902497860457436	0.875964252595983	0.500496198333736	0.589558576763918	0.923783066507236	0.976621119249313	0.91346630321417
cg03175854	16	13451075	13451076	0.674628057254712	0.814758341995572	0.76211729960009	0.605463949913378	0.666221562697712	0.677345992045885	0.708656377333453	0.700534031954219	0.6190675956032
cg25319067	6	10383083	10383084	1	0.220395905308422	0.0930945001286369	0.302194673510774	0.150109966937015	0.199024527160007	0.155071257525889	0.12540495989145	0.457690333107849
cg21189849	9	97743030	97743031	0.863574664714495	0.899639075930906	0.826557418844723	0.832931802325568	0.848326017677402	0.833339238378508	0.83686506232255	0.881346640116032	0.88580008988385
cg09462956	16	2082776	2082777	0.216785801376787	0.0860801687122835	0.168207923297031	0.0266736484303081	0.0574444257768911	0.0471516616543669	0.0448079029888985	0.0794667328830014	0
cg20903136	8	62575677	62575678	0.896546281816516	0.812618788584763	0.865729457832017	0.805784849931926	0.701176308564915	0.858894332740229	0.861157021550707	0.945655862949102	0.785762584762661
cg19163058	10	1595784	1595785	0.966425904258426	0.965643673117738	0.975810186053419	0.974342372135599	0.963226999388928	0.962122912052308	0.976624745976163	0.996879534632042	0.968549921665284
cg19978910	7	16922491	16922492	0.929488844031496	0.802577760650693	0.977738975788219	0.950300059884774	0.920971742471014	0.94303162927313	0.949767482220961	0.951619043945199	0.917391630468216
cg00750523	5	63802592	63802593	0.290255043792798	0.449474712964119	0.211278446835738	0.168331728923621	0.253496028227683	0.17067516599959	0.185105781535748	0.210053182661187	0.691643802478341
cg10278506	4	38056455	38056456	0.948011179348983	0.926565250783335	0.956839654070957	0.936687621657626	0.89589340991228	0.963836930872387	0.857498461826798	0.968970140347826	0.946888560004591
cg04202802	6	33396028	33396029	0.0832181466952362	0.071639975006812	0.0984310587349311	0.0944552603257337	0.0791948139082463	0.0613348099951723	0.0840429815278767	0.0449618155034077	0.0526993601813685
cg12296772	8	17271066	17271067	0.848463948237317	0.376260130491038	0.213738196277407	0.605872914503693	0.387093786566815	0.710776316150889	0.146738835431693	0.84062228287932	0.546305554939954
cg22796507	1	47882738	47882739	0.177542209906231	0.122524449096184	0.0648902141733281	0.454026582813034	0.623001227839695	0.648169464809362	0.592650500546016	0.227253908874872	0.448596118719885
cg07608482	18	56435692	56435693	0.0272240747369479	0.0128547787719739	0.0383821748696213	0.0202607617870905	0.0248861971954015	0.0232972889624041	0.0202266163249376	0.0170318777900534	0.0298413346553042
cg13809864	14	24630472	24630473	0.0440100712435228	0.0467475867519764	0.0517614726258456	0.0261722676130442	0.0333892944693734	0.0300013579739829	0.0491814526730421	0.0311516187350064	0.0407149358008804
cg08174718	3	55521860	55521861	0.0573449540553849	0.0163524675347403	0.0390918087310478	0.0750116926076424	0.112653262818485	0.388433034826855	0.0426037624659692	0.0198719913516707	0.128212365188928
cg13470333	7	1908713	1908714	0.921388119681086	0.68188366210722	0.922665905231968	0.857183783325583	0.871027849954798	0.754509302276046	0.750434858801694	0.945026764282409	0.887245497665205
cg18192083	1	6086253	6086254	0.0791024365210265	0.0642370879980639	0.0556536076816189	0.063099482525472	0.0833031896561032	0.0593187407029186	0.07293310722362	0.0742168322147181	0.0488836265755752
cg00138641	16	14397073	14397074	0.061844953215095	0.0625482429014326	0.0735806042473552	0.0611386563280242	0.0776588162195546	0.0654209717401346	0.0661235295405597	0.0480244821422025	0.058733849392932
cg01624414	4	77119205	77119206	0.0462969084072175	0.0259572841595775	0.077337041479147	0.0809501487423043	0.0345837907710664	0.239243363269229	0.0974968728728258	0.101644897063032	0.119778579826133
cg12728240	2	73870293	73870294	0.309408377716681	0.341900665123926	0.14444589561501	0.18577267124736	0.358875534605205	0.372993437686067	0.120374999887096	0.390178203933984	0.155471824599255
cg13651857	6	117002098	117002099	0.0283653386785919	0.013208644047376	0.0183696705665331	0.0190039739327037	0.00597145510622872	0.0347116975601003	0.0102879804750718	0.0282680817085531	0.0172388974809783
cg10862567	17	80745168	80745169	0.51446119400556	0.898446982220181	0.935584784041081	0.669813807207855	0.900680685115686	0.937007763063604	0.932302161648798	0.702834632146996	0.898188830388391
